volume_frio_diario,volume_frio_acumulado,frio_1_kwh,frio_2_kwh,total_frio_diario,total_frio_acumulado,co2_1_kwh,co2_2_kwh,acm_co2_1,acm_co2_2,total_co2_acumulado,volume_ar_diario,volume_ar_acumulado,ar_1_kwh,ar_2_kwh,total_co2_diario_ar,total_caldeira_diario,total_caldeira_acumulado,data,consumo_utilidades_diario,consumo_utilidades_acumulado,total_co2_acumulado_ar,volume_etanol_3.5g_m3,volume_etanol_0g_m3,total_torres_diario,total_torres_acumulado
14446.0,130538.0,6763.4,5645.0,12408.4,142594.99999999997,6007.7,12819.9,50361.5,70918.2,121279.70000000001,2512.0,13925.0,4270.8,822.0,18827.6,2611.0,17330.699999999997,2019-02-08,40877.9,339267.70000000007,37734.2,2888.0,11558.0,1938.1,20328.1
17707.0,148245.0,9684.7,6914.5,16599.2,159194.19999999998,5258.9,11471.9,55620.4,82390.09999999999,138010.5,1088.0,15013.0,8657.9,868.1,16730.8,2258.4,19589.1,2019-02-09,46831.100000000006,386098.80000000005,47260.2,4492.0,13215.0,1716.7,22044.8
15844.0,164089.0,8284.1,7493.8,15777.900000000001,174972.09999999998,4989.6,6198.3,60610.0,88588.4,149198.4,58.0,15071.0,2667.6,824.4,11187.900000000001,1534.6,21123.699999999997,2019-02-10,32897.600000000006,418996.4,50752.2,4203.0,11641.0,905.2,22950.0
18642.0,182731.0,13379.0,6947.0,20326.0,195298.09999999998,4208.2,8385.3,64818.2,96973.7,161791.9,679.0,15750.0,3367.7,1014.7,12593.5,1951.2,23074.899999999998,2019-02-11,41016.7,460013.10000000003,55134.6,5056.0,13586.0,1763.6,24713.6
16260.0,198991.0,10179.7,5599.0,15778.7,211076.8,4876.6,12068.0,69694.8,109041.7,178736.5,2925.0,18675.0,4477.3,857.0,16944.6,2502.7,25577.6,2019-02-12,42231.7,502244.80000000005,60468.9,4390.0,11870.0,1671.4,26385.0
0.0,198991.0,9580.2,6782.6,16362.800000000001,227439.59999999998,4949.3,9499.8,74644.1,118541.5,193185.6,0.0,18675.0,3604.7,812.2,14449.099999999999,2315.8,27893.399999999998,2019-02-13,39148.8,541393.6000000001,64885.8,0.0,0.0,1604.2,27989.2
0.0,198991.0,9911.2,7327.4,17238.6,244678.19999999998,6067.1,4696.8,80711.20000000001,123238.3,203949.5,0.0,18675.0,2823.9,754.1,10763.900000000001,1761.6,29654.999999999996,2019-02-14,34721.0,576114.6000000001,68463.8,0.0,0.0,1378.9,29368.100000000002
15742.0,214733.0,7384.0,7434.7,14818.7,259496.9,5357.6,4951.3,86068.80000000002,128189.6,214258.4,1012.0,19687.0,3364.8,723.6,10308.900000000001,1666.3,31321.299999999996,2019-02-15,32222.800000000003,608337.4000000001,72552.2,5010.0,10732.0,1340.5,30708.600000000002
16776.0,231509.0,9095.4,7751.0,16846.4,276343.3,4693.7,9893.9,90762.50000000001,138083.5,228846.0,1785.0,21472.0,3981.3,713.9,14587.599999999999,2470.3,33791.6,2019-02-16,40786.4,649123.8000000002,77247.4,5051.0,11725.0,2186.9,32895.5
17333.0,248842.0,8809.8,8114.4,16924.199999999997,293267.5,4374.5,9117.8,95137.00000000001,147201.3,242338.3,312.0,21784.0,3150.7,759.6,13492.3,1966.1,35757.7,2019-02-17,38078.7,687202.5000000001,81157.7,4771.0,12562.0,1785.8,34681.3
14512.0,263354.0,4245.6,7782.2,12027.8,305295.3,5003.4,10687.5,100140.40000000001,157888.8,258029.19999999998,452.0,22236.0,3321.8,785.9,15690.9,1667.5,37425.2,2019-02-18,35103.899999999994,722306.4000000001,85265.4,4913.0,9599.0,1610.0,36291.3
17283.0,280637.0,5817.0,9336.9,15153.9,320449.2,6240.9,5517.8,106381.3,163406.59999999998,269787.89999999997,676.0,22912.0,3365.0,940.0,11758.7,1648.1,39073.299999999996,2019-02-19,33609.0,755915.4000000001,89570.4,5065.0,12218.0,743.3,37034.600000000006
0.0,280637.0,5856.4,10394.4,16250.8,336700.0,6211.8,12034.5,112593.1,175441.09999999998,288034.19999999995,0.0,22912.0,3600.8,810.2,18246.3,2200.3,41273.6,2019-02-20,42697.399999999994,798612.8000000002,93981.4,0.0,0.0,1589.0,38623.600000000006
17539.0,298176.0,3887.8,8229.7,12117.5,348817.5,3899.1,11794.6,116492.20000000001,187235.69999999998,303727.89999999997,368.0,23280.0,3210.8,762.9,15693.7,2278.1,43551.7,2019-02-21,35615.9,834228.7000000002,97955.09999999999,4915.0,12624.0,1552.9,40176.50000000001
15181.0,313357.0,4525.4,7212.9,11738.3,360555.8,2529.8,11281.4,119022.00000000001,198517.09999999998,317539.1,1678.0,24958.0,3986.1,673.2,13811.2,1933.4,45485.1,2019-02-22,33761.0,867989.7000000002,102614.4,3710.0,11471.0,1618.8,41795.30000000001
15902.0,329259.0,2841.7,7621.4,10463.099999999999,371018.89999999997,3925.8,11657.1,122947.80000000002,210174.19999999998,333122.0,1595.0,26553.0,3907.9,660.9,15582.900000000001,1684.3,47169.4,2019-02-23,33652.9,901642.6000000002,107183.2,4251.0,11651.0,1353.8,43149.10000000001
16475.0,345734.0,2981.9,8361.0,11342.9,382361.8,2829.1,10750.4,125776.90000000002,220924.59999999998,346701.5,119.0,26672.0,2776.2,650.9,13579.5,1468.1,48637.5,2019-02-24,31481.800000000003,933124.4000000003,110610.3,4446.0,12029.0,1664.2,44813.30000000001
16694.0,362428.0,5489.0,7226.1,12715.1,395076.89999999997,1795.1,11025.4,127572.00000000003,231949.99999999997,359522.0,125.0,26797.0,2992.0,650.0,12820.5,1716.0,50353.5,2019-02-25,32463.9,965588.3000000003,114252.3,4136.0,12558.0,1570.3,46383.60000000001
17392.0,379820.0,6033.4,8175.8,14209.2,409286.1,2728.6,9637.9,130300.60000000003,241587.89999999997,371888.5,170.0,26967.0,2867.8,807.4,12366.5,1856.4,52209.9,2019-02-26,33684.9,999273.2000000003,117927.5,4435.0,12957.0,1577.6,47961.20000000001
16747.0,396567.0,2378.2,6092.6,8470.8,417756.89999999997,2528.8,11578.3,132829.40000000002,253166.19999999995,385995.6,1198.0,28165.0,3707.6,648.3,14107.099999999999,1852.1,54062.0,2019-02-27,30500.1,1029773.3000000003,122283.4,3962.0,12785.0,1714.2,49675.40000000001
12907.0,409474.0,501.7,5400.1,5901.8,423658.69999999995,3816.1,9852.4,136645.50000000003,263018.6,399664.1,352.0,28517.0,3183.5,599.3,13668.5,1541.5,55603.5,2019-02-28,26214.2,1055987.5000000002,126066.2,3356.0,9551.0,1319.6,50995.00000000001
16945.0,16945.0,6033.9,6993.2,13027.099999999999,13027.099999999999,3760.1,13186.9,3760.1,13186.9,16947.0,1744.0,1744.0,3999.1,667.1,16947.0,2466.2,2466.2,2019-03-01,38981.1,38981.1,4666.2,4447.0,12498.0,1874.6,1874.6
17291.0,34236.0,6495.9,6784.5,13280.4,26307.5,3125.3,12839.9,6885.4,26026.8,32912.2,1405.0,3149.0,3792.1,709.5,15965.2,2245.4,4711.6,2019-03-02,38186.6,77167.7,9167.8,4699.0,12592.0,2194.0,4068.6
13104.0,47340.0,4423.0,5055.3,9478.3,35785.8,3940.3,11688.8,10825.7,37715.6,48541.299999999996,898.0,4047.0,3527.1,689.9,15629.099999999999,2079.1,6790.700000000001,2019-03-03,33081.6,110249.29999999999,13384.8,3033.0,10071.0,1678.1,5746.7
15411.0,62751.0,5773.0,7893.2,13666.2,49452.0,5251.6,11481.1,16077.300000000001,49196.7,65274.0,82.0,4129.0,2706.7,696.1,16732.7,3774.2,10564.900000000001,2019-03-04,39385.2,149634.5,16787.6,4477.0,10934.0,1809.3,7556.0
15787.0,78538.0,5003.6,8149.2,13152.8,62604.8,6162.2,11632.6,22239.5,60829.299999999996,83068.8,143.0,4272.0,2897.6,701.5,17794.8,1858.3,12423.2,2019-03-05,38312.2,187946.7,20386.699999999997,4585.0,11202.0,1907.2,9463.2
13120.0,91658.0,3278.0,6495.7,9773.7,72378.5,6734.7,10594.0,28974.2,71423.29999999999,100397.5,299.0,4571.0,3094.4,633.2,17328.7,1587.8,14011.0,2019-03-06,34220.5,222167.2,24114.299999999996,3897.0,9223.0,1802.7,11265.900000000001
13253.0,104911.0,2153.7,6365.4,8519.099999999999,80897.6,6678.5,10413.5,35652.7,81836.79999999999,117489.5,362.0,4933.0,3192.0,634.0,17092.0,1996.6,16007.6,2019-03-07,32711.5,254878.7,27940.299999999996,3878.0,9375.0,1277.8,12543.7
14162.0,119073.0,4657.9,6201.0,10858.9,91756.5,5734.8,11550.9,41387.5,93387.69999999998,134775.2,476.0,5409.0,3175.0,1041.8,17285.7,2178.2,18185.8,2019-03-08,36291.1,291169.8,32157.099999999995,2519.0,11643.0,1751.5,14295.2
13165.0,132238.0,4841.0,7449.7,12290.7,104047.2,3064.1,13004.8,44451.6,106392.49999999999,150844.1,2116.0,7525.0,4136.3,672.9,16068.9,2065.0,20250.8,2019-03-09,37111.399999999994,328281.19999999995,36966.299999999996,3165.0,10000.0,1877.6,16172.800000000001
17474.0,149712.0,5283.4,8278.6,13562.0,117609.2,4557.2,12231.4,49008.799999999996,118623.89999999998,167632.7,443.0,7968.0,3312.5,708.2,16788.6,2221.9,22472.7,2019-03-10,38506.8,366787.99999999994,40986.99999999999,3180.0,14294.0,1913.6,18086.4
19911.0,169623.0,7094.6,8980.5,16075.1,133684.3,5843.8,13378.4,54852.6,132002.3,186854.90000000002,725.0,8693.0,3473.1,647.8,19222.2,1973.5,24446.2,2019-03-11,44020.9,410808.89999999997,45107.899999999994,3978.0,15933.0,2629.2,20715.600000000002
16669.0,186292.0,4866.6,7239.0,12105.6,145789.9,7234.8,11806.6,62087.4,143808.9,205896.30000000002,847.0,9540.0,3407.4,893.1,19041.4,2024.9,26471.100000000002,2019-03-12,39086.700000000004,449895.6,49408.399999999994,3487.0,13182.0,1614.3,22329.9
14708.0,201000.0,1326.2,5691.5,7017.7,152807.6,8041.7,8689.4,70129.1,152498.3,222627.40000000002,26.0,9566.0,2529.8,658.8,16731.1,1554.2,28025.300000000003,2019-03-13,29697.2,479592.8,52596.99999999999,2631.0,12077.0,1205.6,23535.5
18334.0,219334.0,5550.7,8402.9,13953.599999999999,166761.2,7577.0,11720.2,77706.1,164218.5,241924.60000000003,725.0,10291.0,3485.9,713.8,19297.2,2141.3,30166.600000000002,2019-03-14,41560.399999999994,521153.19999999995,56796.69999999999,4489.0,13845.0,1968.6,25504.1
16170.0,235504.0,7269.6,8141.8,15411.400000000001,182172.6,7269.6,11771.0,84975.70000000001,175989.5,260965.20000000004,2531.0,12822.0,4361.7,784.4,19040.6,2487.6,32654.2,2019-03-15,44158.899999999994,565312.1,61942.79999999999,4270.0,11900.0,2073.2,27577.3
18182.0,253686.0,7530.6,8462.4,15993.0,198165.6,6132.1,12019.5,91107.80000000002,188009.0,279116.80000000005,1757.0,14579.0,4000.0,745.9,18151.6,1965.1,34619.3,2019-03-16,42843.2,608155.2999999999,66688.69999999998,3615.0,14567.0,1987.6,29564.899999999998
15692.0,269378.0,6933.0,6686.6,13619.6,211785.2,6026.2,6467.9,97134.00000000001,194476.9,291610.9,514.0,15093.0,3349.0,636.3,12494.099999999999,1620.7,36240.0,2019-03-17,33416.799999999996,641572.1,70673.99999999999,3688.0,12004.0,1697.1,31261.999999999996
13774.0,283152.0,6673.2,7045.0,13718.2,225503.40000000002,6629.2,6531.2,103763.20000000001,201008.1,304771.30000000005,168.0,15261.0,2903.1,634.2,13160.4,1480.8,37720.8,2019-03-18,33298.5,674870.6,74211.29999999999,3785.0,9989.0,1401.8,32663.799999999996
15953.5,299105.5,6770.4,8703.0,15473.4,240976.80000000002,6480.6,10320.3,110243.80000000002,211328.4,321572.20000000007,1528.5,16789.5,3871.7,710.5,16800.9,2310.2,40031.0,2019-03-19,40941.8,715812.4,78793.49999999999,4654.0,11299.5,1775.1,34438.899999999994
16122.0,315227.5,4923.7,7077.2,12000.9,252977.7,3141.2,13340.1,113385.00000000001,224668.5,338053.50000000006,2459.0,19248.5,4249.5,669.5,16481.3,2633.0,42664.0,2019-03-20,38030.2,753842.6,83712.49999999999,4201.0,11921.0,1996.0,36434.899999999994
13480.0,328707.5,398.9,4058.2,4457.099999999999,257434.80000000002,2491.6,9378.7,115876.60000000002,234047.2,349923.80000000005,902.0,20150.5,3507.3,585.1,11870.300000000001,1496.4,44160.4,2019-03-21,23108.4,776951.0,87804.89999999998,2341.0,11139.0,1192.2,37627.09999999999
14414.0,343121.5,1759.3,6736.6,8495.9,265930.7,2920.9,9927.4,118797.50000000001,243974.6,362772.10000000003,1475.0,21625.5,3824.6,631.3,12848.3,2054.6,46215.0,2019-03-22,29440.0,806391.0,92260.79999999997,3429.0,10985.0,1585.3,39212.399999999994
13805.0,356926.5,4322.6,5937.8,10260.400000000001,276191.10000000003,2340.8,7683.9,121138.30000000002,251658.5,372796.80000000005,646.0,22271.5,3387.9,643.7,10024.7,1729.7,47944.7,2019-03-23,27745.800000000003,834136.8,96292.39999999998,3489.0,10316.0,1699.4,40911.799999999996
14803.0,371729.5,3805.4,6117.6,9923.0,286114.10000000003,3156.7,12630.7,124295.00000000001,264289.2,375953.50000000006,1030.0,23301.5,3758.2,1030.0,3156.7,1841.0,49785.7,2019-03-24,21817.3,855954.1000000001,101080.59999999998,2915.0,11888.0,2108.4,43020.2
15579.0,387308.5,5799.8,5683.7,11483.5,297597.60000000003,3224.8,12023.0,127519.80000000002,276312.2,391201.30000000005,528.0,23829.5,3495.6,649.2,15247.8,1855.0,51640.7,2019-03-25,35205.8,891159.9000000001,105225.39999999998,2604.0,12975.0,2474.7,45494.899999999994
13096.0,400404.5,5021.4,6802.4,11823.8,309421.4,2629.1,7977.4,130148.90000000002,284289.60000000003,401807.80000000005,311.0,24140.5,3352.3,660.8,10606.5,2083.9,53724.6,2019-03-26,29996.5,921156.4000000001,109238.49999999999,2739.0,10357.0,1469.2,46964.09999999999
14956.0,415360.5,6665.9,6563.0,13228.9,322650.30000000005,1592.8,11574.0,131741.7,295863.60000000003,414974.60000000003,647.0,24787.5,3603.3,684.1,13166.8,2181.4,55906.0,2019-03-27,35088.4,956244.8000000002,113525.89999999998,3167.0,11789.0,2223.9,49187.99999999999
12431.0,427791.5,6505.0,4570.3,11075.3,333725.60000000003,7117.7,8240.6,138859.40000000002,304104.2,430332.9,1113.0,25900.5,3880.1,670.7,15358.3,2267.3,58173.3,2019-03-28,35014.0,991258.8000000002,118076.69999999998,2494.0,9937.0,1762.3,50950.299999999996
13464.0,441255.5,5871.4,4890.6,10762.0,344487.60000000003,7923.5,7188.5,146782.90000000002,311292.7,445444.9,741.0,26641.5,3739.3,625.2,15112.0,1600.1,59773.4,2019-03-29,33674.5,1024933.3000000002,122441.19999999998,3040.0,10424.0,1835.9,52786.2
15427.0,456682.5,5990.0,6590.3,12580.3,357067.9,7246.1,10959.2,154029.00000000003,322251.9,463650.2,2118.0,28759.5,4358.2,616.5,18205.300000000003,1807.0,61580.4,2019-03-30,40176.0,1065109.3000000003,127415.89999999998,4285.0,11142.0,2608.7,55394.899999999994
15018.0,471700.5,5736.9,5965.0,11701.9,368769.80000000005,5197.8,8356.6,159226.80000000002,330608.5,477204.60000000003,476.0,29235.5,3546.2,585.5,13554.400000000001,1737.8,63318.200000000004,2019-03-31,33247.0,1098356.3000000003,131547.59999999998,4017.0,11001.0,2121.2,57516.09999999999
14007.0,14007.0,6228.7,5435.5,11664.2,11664.2,2725.1,9557.6,2725.1,9557.6,12282.7,829.0,829.0,3742.9,635.3,12282.7,2210.2,2210.2,2019-04-01,32358.100000000002,32358.100000000002,4378.2,2906.0,11101.0,1822.8,1822.8
17244.0,31251.0,6680.8,7482.0,14162.8,25827.0,2041.7,12387.3,4766.8,21944.9,26711.7,217.0,1046.0,3284.5,695.6,14429.0,1757.0,3967.2,2019-04-02,36861.6,69219.7,8358.3,4133.0,13111.0,2532.7,4355.5
4404.67,35655.67,6419.8,7479.5,13899.3,39726.3,3652.7,11138.8,8419.5,33083.7,41503.2,822.0,1868.0,3607.7,666.9,14791.5,2226.7,6193.9,2019-04-03,37294.7,106514.4,12632.899999999998,4089.0,315.67,2102.6,6458.1
18015.0,53670.67,6023.6,9363.8,15387.4,55113.700000000004,6699.6,11372.9,15119.1,44456.6,59575.7,823.0,2691.0,3747.9,681.5,18072.5,2256.0,8449.9,2019-04-04,42172.0,148686.4,17062.299999999996,4872.0,13143.0,2026.7,8484.800000000001
16999.0,70669.67,6499.9,9530.6,16030.5,71144.20000000001,8576.4,12671.0,23695.5,57127.6,80823.1,1113.0,3804.0,3913.3,680.3,21247.4,2629.9,11079.8,2019-04-05,46447.100000000006,195133.5,21655.899999999994,4519.0,12480.0,1945.7,10430.500000000002
11817.0,82486.67,1440.0,6810.9,8250.9,79395.1,8375.6,11627.0,32071.1,68754.6,100825.70000000001,1486.0,5290.0,4097.5,642.4,20002.6,1951.7,13031.5,2019-04-06,36122.9,231256.4,26395.799999999996,8444.0,3373.0,1177.8,11608.300000000001
14285.0,96771.67,5193.4,7433.8,12627.2,92022.3,6347.9,12500.5,38419.0,81255.1,119674.1,1221.0,6511.0,3935.0,710.7,18848.4,2190.2,15221.7,2019-04-07,39959.7,271216.1,31041.499999999996,3337.0,10948.0,1648.2,13256.500000000002
13863.0,110634.67,5372.0,5456.2,10828.2,102850.5,5412.0,12324.0,43831.0,93579.1,137410.1,723.0,7234.0,3671.4,741.4,17736.0,1956.7,17178.4,2019-04-08,36967.5,308183.6,35454.299999999996,2351.0,11512.0,2033.8,15290.300000000001
16837.0,127471.67,6425.8,6600.9,13026.7,115877.2,6412.2,13975.8,50243.2,107554.90000000001,157798.1,2112.0,9346.0,4362.1,722.5,20388.0,2204.9,19383.300000000003,2019-04-09,43226.0,351409.6,40538.899999999994,2925.0,13912.0,2521.8,17812.100000000002
17748.0,145219.66999999998,6997.3,7375.6,14372.900000000001,130250.1,7582.1,13932.1,57825.299999999996,121487.00000000001,179312.30000000002,3886.0,13232.0,5097.5,705.5,21514.2,2222.9,21606.200000000004,2019-04-10,45503.700000000004,396913.3,46341.899999999994,3760.0,13988.0,1590.7,19402.800000000003
16691.0,161910.66999999998,5025.2,7229.7,12254.9,142505.0,9005.7,11728.9,66831.0,133215.90000000002,200046.90000000002,1018.0,14250.0,3747.8,694.3,20734.6,1744.6,23350.800000000003,2019-04-11,40500.1,437413.39999999997,50783.99999999999,4231.0,12460.0,1323.9,20726.700000000004
14821.0,176731.66999999998,5247.5,5610.9,10858.4,153363.4,8751.3,11350.1,75582.3,144566.00000000003,220148.30000000002,1109.0,15359.0,3796.9,1123.4,20101.4,2371.9,25722.700000000004,2019-04-12,39920.1,477333.49999999994,55704.299999999996,3509.0,11312.0,1668.1,22394.800000000003
14208.0,190939.66999999998,2926.9,5835.0,8761.9,162125.3,8540.3,11855.2,84122.6,156421.20000000004,240543.80000000002,820.0,16179.0,3732.4,616.7,20395.5,1689.4,27412.100000000006,2019-04-13,37247.8,514581.29999999993,60053.399999999994,3231.0,10977.0,2051.9,24446.700000000004
15124.0,206063.66999999998,3064.9,6847.0,9911.9,172037.19999999998,6489.7,10469.8,90612.3,166891.00000000003,257503.30000000002,405.0,16584.0,3519.3,650.9,16959.5,1541.8,28953.900000000005,2019-04-14,34151.4,548732.7,64223.59999999999,3195.0,11929.0,1568.0,26014.700000000004
18280.0,224343.66999999998,4924.5,9024.8,13949.3,185986.49999999997,3466.1,14038.9,94078.40000000001,180929.90000000002,275008.30000000005,2655.0,19239.0,4669.3,661.8,17505.0,2602.6,31556.500000000004,2019-04-15,41646.5,590379.2,69554.7,4372.0,13908.0,2258.5,28273.200000000004
17620.0,241963.66999999998,5446.5,8001.1,13447.6,199434.09999999998,3277.2,12642.6,97355.6,193572.50000000003,290928.10000000003,1004.0,20243.0,3587.7,690.8,15919.8,2071.2,33627.700000000004,2019-04-16,38053.4,628432.6,73833.2,3758.0,13862.0,2336.3,30609.500000000004
19502.0,261465.66999999998,6299.3,8192.7,14492.0,213926.09999999998,5183.4,13044.4,102539.0,206616.90000000002,309155.9,212.0,20455.0,3138.0,676.2,18227.8,1738.6,35366.3,2019-04-17,41043.1,669475.7,77647.4,4233.0,15269.0,2770.5,33380.0
19710.0,281175.67,6833.4,8165.9,14999.3,228925.39999999997,6306.0,14876.0,108845.0,221492.90000000002,330337.9,2754.0,23209.0,4760.5,657.0,21182.0,2939.3,38305.600000000006,2019-04-18,47207.2,716682.8999999999,83064.9,4464.0,15246.0,2669.1,36049.1
17862.0,299037.67,5552.9,7428.6,12981.5,241906.89999999997,8947.3,12902.9,117792.3,234395.80000000002,352188.10000000003,1309.0,24518.0,3655.9,668.8,21850.199999999997,2041.4,40347.00000000001,2019-04-19,43852.799999999996,760535.7,87389.59999999999,4622.0,13240.0,2655.0,38704.1
14109.0,313146.67,3869.0,6272.5,10141.5,252048.39999999997,9011.7,12140.4,126804.0,246536.2,373340.2,684.0,25202.0,3601.6,686.1,21152.1,2483.0,42830.00000000001,2019-04-20,40011.399999999994,800547.1,91677.29999999999,3700.0,10409.0,1947.1,40651.2
13026.0,326172.67,2693.2,5533.3,8226.5,260274.89999999997,8068.9,10570.7,134872.9,257106.90000000002,391979.8,338.0,25540.0,3406.9,687.2,18639.6,2136.2,44966.200000000004,2019-04-21,34591.0,835138.1,95771.4,2874.0,10152.0,1494.6,42145.799999999996
13877.0,340049.67,771.4,8416.6,9188.0,269462.89999999997,6814.5,11084.4,141687.4,268191.30000000005,409878.7,750.0,26290.0,3652.8,697.5,17898.9,2136.2,47102.4,2019-04-22,35238.600000000006,870376.7,100121.7,3147.0,10730.0,1665.2,43810.99999999999
16980.0,357029.67,2873.3,12341.8,15215.099999999999,284677.99999999994,6833.9,13671.3,148521.3,281862.60000000003,430383.9,2380.0,28670.0,4467.5,671.9,20505.199999999997,2525.5,49627.9,2019-04-23,45882.0,916258.7,105261.09999999999,4264.0,12716.0,2496.8,46307.799999999996
18898.0,375927.67,2431.4,13020.7,15452.1,300130.0999999999,6544.4,13872.6,155065.69999999998,295735.2,450800.9,1042.0,29712.0,3809.3,627.2,20417.0,2064.5,51692.4,2019-04-24,44887.8,961146.5,109697.59999999999,4726.0,14172.0,2517.7,48825.49999999999
17813.0,393740.67,731.2,12381.0,13112.2,313242.29999999993,7670.7,9857.5,162736.4,305592.7,468329.10000000003,222.0,29934.0,3148.6,629.8,17528.2,1540.8,53233.200000000004,2019-04-25,37656.5,998803.0,113475.99999999999,4116.0,13697.0,1696.9,50522.399999999994
18953.0,412693.67,2174.2,12922.4,15096.599999999999,328338.8999999999,7810.4,11997.6,170546.8,317590.3,488137.10000000003,1754.0,31688.0,4099.9,682.9,19808.0,2886.5,56119.700000000004,2019-04-26,44710.2,1043513.2,118258.79999999999,4677.0,14276.0,2136.3,52658.7
18119.0,430812.67,5621.3,8380.6,14001.900000000001,342340.79999999993,7877.8,11027.5,178424.59999999998,328617.8,507042.4,2537.0,34225.0,4504.3,668.7,18905.3,2631.4,58751.100000000006,2019-04-27,42602.3,1086115.5,123431.79999999999,4507.0,13612.0,1890.7,54549.399999999994
15295.0,15295.0,2732.8,12259.8,14992.599999999999,14992.599999999999,2963.1,5171.4,2963.1,5171.4,8134.5,546.0,546.0,3407.2,642.4,8134.5,1851.6,1851.6,2019-05-01,30757.699999999997,30757.699999999997,4049.6,2390.0,12905.0,1729.4,1729.4
19474.0,34769.0,5316.3,14213.9,19530.2,34522.8,2005.8,9122.3,4968.9,14293.699999999999,19262.6,1640.0,2186.0,4104.6,710.1,11128.099999999999,1974.7,3826.3,2019-05-02,39947.399999999994,70705.09999999999,8864.300000000001,3257.0,16217.0,2499.7,4229.1
20643.0,55412.0,7534.7,11742.7,19277.4,53800.200000000004,3478.0,9812.6,8446.9,24106.3,32553.199999999997,3788.0,5974.0,5120.2,700.5,13290.6,2936.5,6762.8,2019-05-03,43625.9,114331.0,14685.0,4549.0,16094.0,2300.7,6529.8
19467.0,74879.0,8256.3,11664.6,19920.9,73721.1,7211.8,9527.3,15658.7,33633.6,49292.299999999996,3447.0,9421.0,4981.8,680.8,16739.1,2809.2,9572.0,2019-05-04,47427.1,161758.1,20347.6,4579.0,14888.0,2295.3,8825.1
16838.0,91717.0,1238.7,12164.2,13402.900000000001,87124.0,8799.2,11471.7,24457.9,45105.3,69563.2,3022.0,12443.0,4756.1,695.6,20270.9,2265.4,11837.4,2019-05-05,43369.9,205128.0,25799.3,3759.0,13079.0,1979.0,10804.1
13982.0,105699.0,3990.1,10192.5,14182.6,101306.6,7134.0,7523.6,31591.9,52628.9,84220.8,2337.0,14780.0,4472.9,703.7,14657.6,2462.4,14299.8,2019-05-06,38224.0,243352.0,30975.899999999998,3380.0,10602.0,1744.8,12548.9
14298.0,119997.0,137.8,11969.0,12106.8,113413.40000000001,7263.2,11912.1,38855.1,64541.0,103396.1,3302.0,18082.0,4867.7,724.4,19175.3,3073.4,17373.2,2019-05-07,41981.2,285333.2,36568.0,3464.0,10834.0,2033.6,14582.5
